nonce,value
1598319277,1786.2
1598319421,4900.0
1598319510,3000.0
1598319533,30.0
1598319630,5000.0
1598319722,5000.0
1598319760,3000.0
1598319833,1169.95
1598319842,3000.0
1598319940,30.0
1598319953,500.0
1598320724,49.62
1598320990,5000.0
1598321206,591.61
1598321413,3000.0
1598321529,3000.0
1598322102,3000.0
1598322206,1500.0
1598322259,714.82
1598322517,1500.0
1598322519,286.6
1598323156,286.16
1598323321,2804.97
1598325437,499.54
1598325712,1110.68
1598325729,2216.85
1598326318,1400.25
1598327349,6935.27
1598327748,3297.47
1598327752,371.0
1598329543,1200.0
1598329566,672.54
1598329659,300.85
1598329730,2771.17
1598330504,5000.0
1598330771,745.72
1598330938,30000.0
1598331350,63.39
1598331386,22.83
1598331429,200.0
1598331474,45.0
1598331604,263.55
1598331615,100.0
1598331626,456.8
1598331639,3067.02
1598331968,1221.96
1598332020,1213.42
1598332063,6525.22
1598332304,300.0
1598332433,2083.1
1598332498,2083.0
1598332659,2083.0
1598332664,2116.16
1598332725,2116.16
1598332904,6525.22
1598332925,3161.06
1598333116,2116.16
1598333426,379.0
1598333554,2000.0
1598333708,10000.0
1598333747,576.16
1598333854,10000.0
1598334093,2000.0
1598334211,10000.0
1598334625,945.23
1598334636,10.0
1598334667,10000.0
1598335181,379.0
1598335297,7342.77
1598335972,677.06
1598335979,614.73
1598336820,2111.16
1598337144,2111.16
1598337490,100.0
1598337827,4647.68
1598337949,1252.65
1598337964,1540.7
1598338047,4647.0
1598338185,1827.61
1598338413,354.77
1598338561,15000.0
1598338803,3275.94
1598338827,1197.37
1598338904,3000.0
1598338937,11139.0
1598339057,2500.0
1598339164,2500.0
1598339179,1041.37
1598339251,4647.0
1598339331,586.95
1598339487,4781.83
1598339668,50.0
1598339712,10.35
1598339724,1000.0
1598340048,1000.0
1598340160,9294.68
1598340556,3025.94
1598341016,40000.0
1598341589,2916.0
1598341777,5484.06
1598342269,432.0
1598342732,5000.0
1598342983,432.0
1598343036,10.0
1598343066,947.97
1598343131,432.0
1598343396,853.9
1598343423,291.74
1598343475,584.87
1598343553,853.9
1598343652,415.62
1598343740,2047.95
1598343751,6228.0
1598343824,2048.0
1598343946,73.0
1598344610,1450.93
1598344701,1000.0
1598344851,995.0
1598344972,15.01
1598345278,164.0
1598345620,237.0
1598347742,672.54
1598347966,1020.48
1598347988,1020.48
1598348834,1533.49
1598349066,702.13
1598349180,918.65
1598350489,150.0
1598351381,198.47
1598352832,358.14
1598353518,760.99
1598353553,150.0
1598353722,760.99
1598354902,340.81
1598355429,1377.81
1598359044,814.9
1598359113,166666.67
1598359252,500000.0
1598359445,333333.0
1598359555,416666.67
1598360379,709.14
1598360469,709.14
1598361004,1602.13
1598361801,1781.83
1598361944,4940.16
1598363028,750.0
1598363805,5409.08
1598365206,936.25
1598365452,3866.47
1598365482,3866.0
1598365575,2697.35
1598365621,2489.98
1598365703,3288.86
1598365710,1003.22
1598366297,4970.9
1598366485,3019.25
1598366576,1622.34
1598366849,812.19
1598366923,812.19
1598366955,388.24
1598367100,20000.0
1598367232,98.0
1598367528,1595.0
1598368903,1674.42
1598369008,2697.35
1598369241,140.81
1598370204,7191.85
1598370322,1626.9
1598372929,100.0
1598373019,5000.98
1598373204,703.88
1598373303,1000.0
1598373354,1000.0
1598373448,415.85
1598373630,4000.0
1598373676,1694.99
1598373898,562.47
1598374044,2784.25
1598374222,140.81
1598375120,1313.89
1598375751,551.28
1598376532,3000.0
1598376785,3204.89
1598377344,260.0
1598378304,1824.13
1598380164,2288.95
1598380942,182.52
1598381034,11000.28
1598381569,1164.8
1598381727,2727.0
1598381819,2727.0
1598382255,1080.56
1598382421,984.28
1598382949,2873.32
1598383055,2873.32
1598383437,2119.66
1598384233,5000.0
1598387070,2014.6
1598387375,2500.0
1598387431,2014.6
1598389013,1312.08
1598389044,1312.0
1598389227,50.0
1598389233,6995.0
1598389245,2000.0
1598389815,4622.74
1598390119,5370.66
1598390211,200.0
1598390461,4512.05
1598390475,605.99
1598390811,2091.98
1598390947,2091.98
1598391043,571.69
1598393605,472.28
1598395449,28.99
1598395651,497.55
1598395668,642.39
1598395848,392.93
1598396009,15000.0
1598400804,945.99
1598401037,733.98
1598401059,433.7
1598401073,500.0
1598401480,500.0
1598401971,2344.23
1598402105,3926.86
1598402179,3926.86
1598403005,2587.88
1598403043,2587.88
1598404161,90.85
1598405671,4626.14
1598406310,2847.0
1598406557,1247.17
1598406615,1247.17
1598407537,3146.68
1598407596,3146.68
1598408418,2787.8
1598408821,471.56
1598408908,2737.76
1598409269,55.15
1598409673,2737.76
1598410603,1583.65
1598410825,1066.45
1598410984,1066.45
1598411414,1067.93
1598411643,48.68
1598411721,1066.1
1598411915,677.06
1598413810,3196.0
1598415132,3297.47
1598417827,815.58
1598418607,112.58
1598424390,50.0
1598424760,40.03
1598425551,4572.97
1598425676,2857.69
1598425757,2857.69
1598425819,4910.67
1598426423,2343.18
1598426771,3000.0
1598426863,3000.0
1598427249,2995.0
1598427503,2343.18
1598427786,2995.0
1598428632,51.36
1598428888,2343.18
1598429266,62.99
1598430359,1192.47
1598430554,1192.47
1598433031,65.8
1598433832,60.84
1598434154,60.84
1598434466,373.85
1598435736,1023.75
1598436033,25.11
1598436846,1354.78
1598439219,4841.0
1598439324,1542.58
1598439747,1344.23
1598440206,4394.91
1598440445,1557.46
1598440502,1557.46
1598440590,2171.88
1598440852,2171.88
1598440875,1287.84
1598441596,1699.62
1598442386,2741.9
1598442750,168.87
1598442764,2741.9
1598443307,17143.34
1598443357,2365.0
1598443691,100.0
1598444014,3000.0
1598444330,3000.0
1598447618,5786.22
1598447818,568.26
1598448347,698.24
1598448959,1124.78
1598449012,426.31
1598449022,1315.09
1598449614,100.0
1598450283,1720.38
1598450322,550.16
1598450698,6847.64
1598450780,1720.38
1598451009,6847.64
1598451666,1286.53
1598452314,5.0
1598452392,1286.53
1598453155,546.36
1598454605,3224.44
1598454779,424.74
1598454784,100000.0
1598454853,3648.95
1598454935,3648.95
1598455046,2158.09
1598455156,1600.0
1598456772,250.0
1598457117,528.9
1598458250,457.33
1598458345,3028.77
1598458953,857.64
1598459510,1146.81
1598460211,13852.65
1598460445,13852.65
1598460692,1999.84
1598460761,2700.64
1598460934,1999.84
1598461198,1136.0
1598461220,3548.33
1598462003,3941.87
1598463154,2700.64
1598463883,5690.25
1598464768,2141.97
1598465188,2650.47
1598465860,5000.0
1598465875,559.77
1598466048,1146.81
1598466188,3000.0
1598466233,982.24
1598466449,427.76
1598466451,299.12
1598466476,982.24
1598466777,2144.19
1598467016,5000.0
1598467861,4000.0
1598467900,90000.0
1598467909,432.67
1598468028,95000.0
1598468163,11.07
1598468318,65000.0
1598468426,65000.0
1598468558,65000.0
1598468582,432.67
1598468683,65000.0
1598468841,30000.0
1598468986,620.0
1598468989,30000.0
1598469047,5046.9
1598469089,50000.0
1598469205,5000.0
1598469230,30000.0
1598469300,30000.0
1598469554,1102.15
1598469559,25000.0
1598469636,25000.0
1598469724,25000.0
1598469796,16500.0
1598469835,12000.0
1598470173,10000.0
1598470324,10000.0
1598470354,1500.0
1598470405,10000.0
1598470593,10000.0
1598470615,1200.0
1598470717,1200.0
1598470818,10000.0
1598470909,10000.0
1598471093,5000.0
1598471186,5000.0
1598471461,5000.0
1598471541,5000.0
1598471619,5000.0
1598471732,5000.0
1598471777,5000.0
1598471870,5000.0
1598472008,805.99
1598472052,5000.0
1598472145,5000.0
1598472229,5000.0
1598472257,5000.0
1598472342,5000.0
1598472521,700.0
1598472617,700.0
1598472692,700.0
1598473097,2304.36
1598473253,2700.0
1598473305,5000.0
1598473395,5000.0
1598473486,5000.0
1598473678,5000.0
1598473732,5000.0
1598473759,3249.16
1598473803,3250.0
1598473890,5000.0
1598473972,5000.0
1598474048,5000.0
1598474062,1575.0
1598474144,5000.0
1598474268,5000.0
1598474337,5000.0
1598474573,5000.0
1598474679,5000.0
1598474742,5000.0
1598474861,5000.0
1598474879,5000.0
1598474963,5000.0
1598475072,5000.0
1598475165,5000.0
1598475213,5000.0
1598475245,12000.0
1598475330,5000.0
1598475394,5000.0
1598475467,5000.0
1598475569,5000.0
1598475679,5000.0
1598475875,5000.0
1598475908,5000.0
1598475958,5000.0
1598476015,5000.0
1598476088,5000.0
1598476182,5000.0
1598476250,5000.0
1598476303,5000.0
1598476410,5000.0
1598476464,5000.0
1598476573,5000.0
1598476575,1000.0
1598476711,2475.05
1598476757,2500.0
1598476840,5000.0
1598476860,9750.0
1598476951,5000.0
1598477037,5000.0
1598477161,500.0
1598477181,76.36
1598477248,500.0
1598477323,500.0
1598477401,500.0
1598477546,500.0
1598477596,120.0
1598477630,494.83
1598477676,500.0
1598477862,0.0
1598478035,1504.74
1598478345,45.04
1598478625,4000.0
1598478902,2230.43
1598479122,2188.54
1598480437,2161.07
1598480457,4000.0
1598480647,2000.0
1598480919,102.24
1598481879,5500.0
1598482021,1286.27
1598482125,5000.0
1598482131,3071.94
1598482184,220.87
1598482537,1012.35
1598482827,4017.85
1598482931,4017.85
1598483154,1007.34
1598483184,20000.0
1598483297,1998.0
1598483397,2194.86
1598483573,3075.0
1598483644,4000.0
1598484003,5000.0
1598484026,4017.85
1598484899,2000.0
1598485269,1500.0
1598488111,760.48
1598490768,813.35
1598490887,3025.94
1598490993,1252.33
1598491031,500.0
1598491085,3025.94
1598492516,1850.0
1598494231,500.0
1598494569,500.0
1598495062,5001.0
1598495134,1050.0
1598495796,119.07
1598498588,1032.95
1598498738,1088.0
1598498780,1088.0
1598499785,1330.72
1598499942,49.58
1598500057,2119.66
1598500671,426.48
1598502122,1032.95
1598504741,5000.0
1598508227,294.33
1598508429,1000.0
1598508508,166.35
1598508930,2500.0
1598509001,1040.89
1598509137,2500.0
1598509139,1250.0
1598509356,1250.0
1598509582,1942.88
1598510295,50.0
1598510927,1400.0
1598511327,2000.0
1598511717,40000.0
1598513088,2446.36
1598513806,200.0
1598514056,5000.0
1598514450,3789.18
1598516054,1900.0
1598517596,2000.0
1598518106,35.95
1598518800,4758.91
1598518863,240.37
1598519760,1890.05
1598520137,3456.0
1598520617,2000.0
1598520703,2015.31
1598520911,2000.0
1598521907,128.0
1598522576,2400.0
1598523023,1905.24
1598523089,100.37
1598523338,35.95
1598523905,4672.71
1598524822,2448.9
1598525774,4586.45
1598525991,89021.77
1598526634,2291.88
1598526648,96.0
1598526727,89021.77
1598526997,1808.74
1598527105,100.0
1598527317,9823.34
1598527402,2250.0
1598527404,35618.05
1598527694,35718.05
1598527896,22517.17
1598528290,10.0
1598528791,1453.3
1598529017,3323.75
1598529316,5000.0
1598530172,240.37
1598530190,5000.0
1598530194,96.0
1598530198,1594.34
1598530278,2700.0
1598530412,96.0
1598531231,384.0
1598531236,1084.96
1598531391,1084.96
1598531401,384.0
1598531772,5000.0
1598531986,986.9
1598532504,10.0
1598532884,125.06
1598534113,185.76
1598535286,2501.17
1598536500,5000.0
1598537558,174.87
1598538022,2525.0
1598539365,889.59
1598540030,150.0
1598541722,993.12
1598543164,6.27
1598543187,5.0
1598544068,1343.24
1598544103,497.55
1598544513,2000.0
1598544574,5000.0
1598544782,541.25
1598546213,317.98
1598547316,317.98
1598547710,211.65
1598547867,600.0
1598547935,384.0
1598549983,1095.19
1598552508,1000.0
1598553824,211.65
1598554353,2775.08
1598554914,1000.0
1598555221,32.96
1598556474,500.0
1598556699,500.0
1598556737,864.22
1598556800,250.0
1598556976,336.8
1598557434,891.94
1598558465,1162.24
1598558678,336.8
1598560488,30.0
1598561067,2771.17
1598562880,35.95
1598563181,481.68
1598563670,25000.0
1598563748,5000.0
1598563833,5000.0
1598563908,5000.0
1598564007,5000.0
1598564111,5000.0
1598564130,1234.67
1598564187,5000.0
1598564436,500.0
1598564648,500.0
1598564719,5000.0
1598566895,2427.77
1598566906,240.71
1598567885,949.63
1598573056,279.17
1598575639,200.0
1598576199,110000.0
1598576489,110000.0
1598576684,69910.79
1598579437,1040.76
1598580808,1500.0
1598583029,145.76
1598583679,542.0
1598584229,542.0
1598584423,995.07
1598584779,995.07
1598586827,2476.13
1598588659,1983.89
1598588806,1983.89
1598589503,981.02
1598592905,1000.0
1598593045,1081.74
1598593205,187.7
1598593451,2948.61
1598594173,3150.0
1598594244,3150.0
1598596384,1227.8
1598596861,2032.24
1598597517,40.58
1598598621,1005.41
1598599071,1005.41
1598600475,2500.0
1598600797,739.13
1598601508,2500.0
1598601841,30.0
1598602600,12.18
1598602939,367.29
1598603215,1250.0
1598603437,1362.96
1598604644,1794.1
1598604650,1794.1
1598605064,3256.0
1598605917,908.87
1598606268,1920.0
1598607034,1168.56
1598607241,1168.56
1598607620,2785.0
1598607743,448.91
1598608269,2150.34
1598608358,1925.07
1598608831,1272.19
1598609279,2281.9
1598610013,333.65
1598612725,2500.0
1598613033,2500.0
1598613421,900.09
1598614348,894.72
1598616286,753.99
1598616376,903.73
1598616550,903.73
1598616611,1369.97
1598616623,2344.25
1598616680,1369.97
1598616923,3151.98
1598616965,2344.25
1598617048,212.31
1598617100,3000.0
1598617160,3313.7
1598617221,2339.5
1598617254,2339.5
1598617969,312.26
1598617988,97.5
1598618012,2346.19
1598618112,2346.19
1598618183,1265.64
1598618260,8000.0
1598618303,1254.85
1598619248,1270.44
1598619726,22000.0
1598619789,823.39
1598620519,383.87
1598620628,600.0
1598620821,1673.26
1598621112,800.0
1598621186,1270.44
1598621213,1673.26
1598621225,270.0
1598621322,2076.69
1598621491,2040.2
1598621921,1293.34
1598622441,1249.94
1598623105,100.0
1598623830,100.0
1598624064,95.0
1598624179,1770.57
1598624790,1371.46
1598624886,608.51
1598625022,2732.34
1598625385,120.0
1598625721,165.54
1598625855,121.32
1598625866,271.92
1598626221,1849.04
1598626525,50.92
1598626936,966.88
1598627131,1659.15
1598627280,951.61
1598627407,500.0
1598627680,1048.39
1598627735,4094.66
1598628169,2026.97
1598628863,1252.65
1598629126,1010.0
1598629347,3500.0
1598629523,3500.0
1598629955,475.0
1598630024,829.01
1598630732,1500.0
1598630954,966.0
1598631013,840.68
1598631096,840.68
1598631120,1500.0
1598631525,1549.67
1598633266,1022.38
1598633294,1046.87
1598633953,1046.87
1598634835,300.0
1598635729,12000.0
1598638348,466.44
1598638433,2000.0
1598638823,25000.0
1598639011,42.36
1598639035,5000.0
1598639145,500.0
1598639636,355.99
1598639781,1450.0
1598643312,500.0
1598643314,2241.03
1598643614,1000.0
1598643910,1000.0
1598646412,2000.0
1598648348,2500.0
1598649059,2500.0
1598649617,2142.22
1598650984,1055.99
1598652918,2176.3
1598652978,2176.0
1598652996,2500.0
1598653077,1000.0
1598653142,900.0
1598653279,2646.52
1598653306,1200.0
1598653363,1000.0
1598653593,1200.0
1598653781,1000.0
1598653816,204313.21
1598653823,800.0
1598654184,1266.0
1598654451,2646.52
1598656147,1266.0
1598656364,1266.0
1598656826,4995.0
1598656895,500.0
1598656951,4526.0
1598657969,908.83
1598661757,1324.62
1598662094,1324.62
1598663285,1000.0
1598663614,1000.0
1598665584,1107.17
1598665696,1107.17
1598666110,1107.17
1598668915,1734.92
1598669123,247.97
1598669163,1734.92
1598669465,247.97
1598675622,1111.8
1598675688,100.0
1598676352,915.06
1598676800,980.02
1598677375,647.2
1598678254,80.87
1598679442,819.95
1598679531,2500.0
1598679718,1482.2
1598680634,915.06
1598680791,2746.52
1598680956,1077.38
1598680987,1077.38
1598681192,1931.59
1598681297,1931.59
1598681718,1004.87
1598681775,1004.87
1598682624,1367.58
1598682978,1854.41
1598683187,0.0
1598683709,113.84
1598685728,1854.41
1598689429,927.7
1598689848,494.04
1598690275,927.7
1598690730,927.7
1598690981,2230.0
1598691021,2555.31
1598692067,4075.41
1598694210,11462.81
1598696892,409.7
1598697301,408.53
1598699822,5114.08
1598704232,4865.33
1598704340,416.5
1598704385,1215.27
1598704630,5642.42
1598706765,642.42
1598709112,500.0
1598709417,1115.79
1598709478,500.0
1598709716,500.0
1598709989,416.0
1598710371,245.52
1598711255,500.0
1598711828,500.0
1598712345,1000.0
1598712372,5151.62
1598712514,2000.0
1598714898,2000.0
1598716024,1503.25
1598716744,908.87
1598717931,4205.26
1598718091,391.67
1598718868,500.0
1598719428,500.01
1598719434,232.92
1598720039,1296.13
1598720274,400.0
1598720288,329.0
1598721402,1212.06
1598721640,2000.0
1598721693,60.33
1598722059,212.31
1598722468,942.32
1598722537,1612.06
1598722824,640.61
1598723893,2035.54
1598724250,900.0
1598724459,5000.0
1598726303,500.0
1598727109,75.0
1598728413,3707.29
1598728757,2109.61
1598728979,4000.0
1598729176,4000.0
1598729368,2226.83
1598729443,3000.0
1598729620,3000.0
1598730002,5000.0
1598730238,5000.0
1598730286,99.01
1598731205,271.66
1598732054,130.0
1598732155,2892.09
1598732322,2892.09
1598732519,3588.74
1598732580,1000000.0
1598735113,3000.0
1598735198,3500.0
1598735313,3500.0
